SK_ID_CURR,PD,Score,Decision
100548,0.031010934710502626,1064.3779781923886,Approve
100551,0.060002051293849945,1014.5750987601828,Approve
100552,0.10285719782114029,972.331149150659,Approve
100553,0.03422310966998339,1057.0287638164273,Approve
100561,0.0895330399274826,983.4021341424716,Approve
100568,0.5390073835849762,804.8183351324265,Approve
100569,0.010014749504625798,1147.4568442423456,Approve
100591,0.0677275575697422,1005.243242127028,Approve
100592,0.026098284125328063,1077.183870905449,Approve
100602,0.09115383923053741,981.9794440264202,Approve
100607,0.0595158763229847,1015.199260484608,Approve
100613,0.10146749317646027,973.4240591599464,Approve
100617,0.1659027487039566,932.5902954810269,Approve
100618,0.13125120997428893,952.4268217774545,Approve
100622,0.09062884449958801,982.4377571336399,Approve
100625,0.1181381031870842,961.1003241451742,Approve
100677,0.18389368951320648,923.5906609776023,Approve
100699,0.02663341611623764,1075.680097509632,Approve
100702,0.3578190267086029,858.2838956288234,Approve
100711,0.09095613807439804,982.1517548477686,Approve
100729,0.13121627569198607,952.448924608866,Approve
100740,0.23696281313896178,900.4510395428149,Approve
100744,0.21038149893283845,911.5038024592309,Approve
100745,0.044837252050638196,1036.7452449591779,Approve
100747,0.06684922575950622,1006.2527771242071,Approve
100751,0.265340781211853,889.5578430704031,Approve
100752,0.047381195425987246,1032.5720309594508,Approve
100753,0.21203390657901763,910.7883329897602,Approve
100754,0.18541462123394012,922.8619499551062,Approve
100760,0.02369217425584793,1084.3390841327703,Approve
100762,0.10890662521123887,967.7206494226375,Approve
100763,0.04581797569990158,1035.1103488895978,Approve
100765,0.020346110314130784,1095.5687657298054,Approve
100770,0.07027814537286758,1002.378961966021,Approve
100772,0.024028728157281874,1083.2967291646419,Approve
100777,0.026020579040050507,1077.4047206510531,Approve
100791,0.02777540609240532,1072.5668907370116,Approve
100792,0.010450503043830394,1144.3527836339708,Approve
100797,0.025023220106959343,1080.2978297711848,Approve
100823,0.025382309034466744,1079.2434641229684,Approve
100826,0.03867732062935829,1047.8694552089532,Approve
100830,0.0771840400993824,995.079829161692,Approve
100836,0.19986082017421722,916.1591692663831,Approve
100872,0.06882643774151802,1003.9971722840212,Approve
100910,0.071733308583498,1000.7876183643475,Approve
100913,0.05840213298797607,1016.6473090619247,Approve
100918,0.04851816184818745,1030.7753707332333,Approve
100931,0.011549839377403259,1137.057581300999,Approve
100952,0.037666342407464984,1049.8558715268873,Approve
100953,0.05692821592092514,1018.603994561747,Approve
100965,0.1927358776330948,919.4171858212336,Approve
100970,0.0348809290677309,1055.6062333647346,Approve
100982,0.19442595541477203,918.6362233711753,Approve
100983,0.24463098347187043,897.4251282743348,Approve
100984,0.029652490094304085,1067.7102219782182,Approve
100987,0.06493235379457474,1008.4994710218904,Approve
100997,0.07428572922945023,998.0669033060442,Approve
100998,0.21496239304542542,909.5302787577327,Approve
101002,0.05680232122540474,1018.7733235484682,Approve
101005,0.20444960594177247,914.1068066752923,Approve
101008,0.40493565797805786,843.8640537409838,Approve
101020,0.08363079726696014,988.7875423374369,Approve
101021,0.0217821903526783,1090.543144310625,Approve
101024,0.05709033757448197,1018.3864576832907,Approve
101025,0.2731684774160385,886.6879036744353,Approve
101026,0.03960768766701221,1046.0849783589806,Approve
101031,0.021758198365569116,1090.624410071921,Approve
101041,0.018582455813884735,1102.239103702218,Approve
101051,0.011324658989906311,1138.4942715661864,Approve
101055,0.12052443027496337,959.4622993783842,Approve
101056,0.2893987327814102,880.8954875855169,Approve
101057,0.05885603204369545,1016.0540669259808,Approve
101064,0.019932155124843122,1097.082005269632,Approve
101079,0.13442033976316453,950.442161894489,Approve
101087,0.01791580282151699,1104.923510654814,Approve
101090,0.04065550118684769,1044.1227293671734,Approve
101092,0.09112022593617439,982.0087166962751,Approve
101097,0.1334104672074318,951.0702521470588,Approve
101099,0.01777484640479088,1105.5036432552565,Approve
101107,0.11890356242656708,960.5718044210369,Approve
101118,0.05974547415971756,1014.9039052592025,Approve
101125,0.10497107952833176,970.6935243807975,Approve
101126,0.020844775810837747,1093.785396024241,Approve
101128,0.010663186386227607,1142.8839670306509,Approve
101136,0.08162912726402283,990.692452140655,Approve
101140,0.2717002362012863,887.2222326191041,Approve
101149,0.12419104278087616,956.9991588049147,Approve
101160,0.12405997216701507,957.0861243045094,Approve
101169,0.18728331327438355,921.9729124029591,Approve
101181,0.03542972207069397,1054.439119870283,Approve
101186,0.015313890762627125,1116.4339612429962,Approve
101190,0.06967904642224312,1003.0429915096522,Approve
101193,0.11169518232345581,965.6707975102235,Approve
101194,0.12015360444784165,959.7149922729842,Approve
101198,0.17728537321090698,926.8123337558179,Approve
101200,0.02526030093431473,1079.6000683358104,Approve
101204,0.04381711408495903,1038.4824153116738,Approve
101211,0.06321953907608986,1010.55983289143,Approve
101213,0.10861319303512573,967.9390174056143,Approve
101223,0.07099455744028091,1001.5917404464583,Approve
101225,0.10480964779853821,970.8175529394723,Approve
101237,0.11067478060722351,966.4156339678352,Approve
101243,0.11710632592439651,961.8174395330445,Approve
101244,0.16195860207080842,934.6662255868353,Approve
101258,0.022730736434459685,1087.3983940914522,Approve
101259,0.18988106548786163,920.7482885913465,Approve
101268,0.10249301195144653,972.616285885259,Approve
101269,0.0216582115739584,1090.9640319057503,Approve
101271,0.07444101721048355,997.9041675746,Approve
101279,0.030286486074328423,1066.137028853031,Approve
101281,0.12653468921780586,955.4572776173038,Approve
101287,0.018328899145126344,1103.2487898043776,Approve
101292,0.04157756976783276,1042.4356213884025,Approve
101294,0.03214961662888527,1061.6919349596055,Approve
101296,0.09537923038005829,978.374708402493,Approve
101297,0.017996767535805702,1104.5923080536695,Approve
101299,0.022901367023587228,1086.8463336933291,Approve
101301,0.05802466198801994,1017.1439632633317,Approve
101305,0.07995826080441475,992.3154205352087,Approve
101308,0.1295214042067528,953.5273193468066,Approve
101318,0.01733650341629982,1107.3370351095548,Approve
101327,0.2849892258644104,882.449284877918,Approve
101329,0.014070110209286214,1122.6353809925163,Approve
101332,0.030286486074328423,1066.137028853031,Approve
101337,0.05479755401611328,1021.5184027526848,Approve
101343,0.013094834797084332,1127.8884894559033,Approve
101345,0.023017165437340736,1086.4739613834083,Approve
101346,0.017103568091988562,1108.3299135089253,Approve
101353,0.015938119404017924,1113.5061909170224,Approve
101354,0.19756172895431517,917.2007504998764,Approve
101355,0.18682803511619567,922.1888806208076,Approve
101356,0.02515176758170128,1079.9187015626535,Approve
101362,0.07617878839373589,996.1040259660201,Approve
101363,0.3905667424201965,848.1913610450881,Approve
101365,0.020762377977371217,1094.0771743722714,Approve
101366,0.1259711727499962,955.8257666666965,Approve
101367,0.2619127005338669,890.8316770252155,Approve
101368,0.013161778077483177,1127.5157691409177,Approve
101374,0.13874003887176514,947.7996332382236,Approve
101380,0.014992620050907134,1117.9869099233192,Approve
101383,0.04471249803900719,1036.9556514881579,Approve
101398,0.015938119404017924,1113.5061909170224,Approve
101399,0.20911057591438292,912.0569034183476,Approve
101401,0.24349992871284484,897.8673481667525,Approve
101412,0.03547516576945782,1054.343257436829,Approve
101426,0.1258355662226677,955.9146516459596,Approve
101427,0.39974472522735593,845.4212637095424,Approve
101428,0.20381163954734802,914.390071518688,Approve
101429,0.2467447191476822,896.6023884365063,Approve
101434,0.04020917154848576,1044.9525802504834,Approve
101440,0.12315489947795868,957.688803815583,Approve
101448,0.08850672692060471,984.3150543985837,Approve
101449,0.05475789085030556,1021.5736606069726,Approve
101465,0.01600506268441677,1113.1989377692462,Approve
101467,0.02093743607401848,1093.458622890736,Approve
101472,0.07913266494870186,993.1288087623719,Approve
101478,0.09941312074661254,975.0642687319313,Approve
101497,0.04751821234822273,1032.3533567245074,Approve
101504,0.08282091468572617,989.5532255388856,Approve
101547,0.022156276926398277,1089.2872314618226,Approve
101548,0.1297894611954689,953.3559670732268,Approve
101555,0.07062145918607712,1002.0007946476089,Approve
101570,0.021381982415914536,1091.9103208433894,Approve
101572,0.09256742298603057,980.7571042285236,Approve
101578,0.039148009940981866,1046.9615716803646,Approve
101580,0.18682803511619567,922.1888806208076,Approve
101588,0.11306754946708679,964.6783696713544,Approve
101602,0.038026613369584086,1049.1421856290413,Approve
101610,0.0869872361421585,985.6843746359373,Approve
101614,0.04294768311083317,1039.9936838143572,Approve
101616,0.025023220106959343,1080.2978297711848,Approve
101643,0.11653679311275482,962.2156315929858,Approve
101644,0.03703681528568268,1051.1188391553546,Approve
101649,0.051786265522241595,1025.824947754099,Approve
101650,0.08187527880072594,990.4559211578223,Approve
101665,0.0077468352392315865,1166.1442743382547,Approve
101667,0.0980600282549858,976.1611215568114,Approve
101669,0.04285992458462715,1040.1478476903517,Approve
101674,0.13313362747430801,951.2431347244207,Approve
101675,0.017187456041574477,1107.9708218735673,Approve
101678,0.07598372250795364,996.3042031791572,Approve
101682,0.033948454260826114,1057.6305235852492,Approve
101686,0.04645058885216713,1034.0733501150623,Approve
101697,0.19439036250114441,918.6526171298744,Approve
101700,0.3579079329967499,858.2559874001483,Approve
101711,0.02533906325697899,1079.369671119168,Approve
101714,0.040756574273109435,1043.9360184370034,Approve
101715,0.31898837983608247,870.8051819985121,Approve
101728,0.034201353788375854,1057.0762599370087,Approve
101732,0.11069710552692413,966.3992738350844,Approve
101757,0.08226816654205323,990.0797274862189,Approve
101758,0.053977128118276596,1022.6691517067146,Approve
101759,0.07624899819493294,996.0320915468941,Approve
101762,0.010014749504625798,1147.4568442423456,Approve
101764,0.06625615283846856,1006.9414292682675,Approve
101780,0.27219218313694,887.043000261946,Approve
101784,0.018063100054860115,1104.3220496958438,Approve
101789,0.018024071119725704,1104.4809469368101,Approve
101816,0.13690512478351594,948.9135399144177,Approve
101819,0.023725679516792296,1084.2346682888733,Approve
101827,0.017109308019280435,1108.3052880201667,Approve
101863,0.06863780841231346,1004.2097509296514,Approve
101867,0.032569720223546025,1060.7241278258273,Approve
101870,0.01979539655148983,1097.5887071786592,Approve
101873,0.3551553010940552,859.1214913318731,Approve
101878,0.12056318521499634,959.4359292345382,Approve
101879,0.03343323990702629,1058.7721201479685,Approve
101880,0.030884426087141037,1064.682269769131,Approve
101887,0.06462102383375168,1008.8701792064289,Approve
101897,0.024491245672106744,1081.88724277757,Approve
101901,0.10652336478233337,969.5094096199005,Approve
101903,0.18793218731880187,921.6658060825979,Approve
101920,0.013044442702084779,1128.1703001017072,Approve
101921,0.04515414983034134,1036.2132725526183,Approve
101922,0.06573651283979416,1007.5495374227098,Approve
101961,0.10375751107931137,971.6300720052448,Approve
101962,0.017547661624848842,1106.4482408775175,Approve
101971,0.0432588990777731,1039.4493908420336,Approve
101976,0.35652631521224976,858.6900339393983,Approve
102002,0.10319015681743622,972.0712423700049,Approve
102005,0.04082952886819839,1043.8015257113407,Approve
102007,0.3256657302379608,868.6000049634631,Approve
102017,0.0142973056063056,1121.4632734631516,Approve
102019,0.31712942719459536,871.4234252391193,Approve
102029,0.02106730081140995,1093.0030192084575,Approve
102051,0.1682513803243637,931.3728660555562,Approve
102052,0.00487305517308414,1199.791915232217,Approve
102054,0.020609034597873686,1094.6232076030608,Approve
102062,0.060596156120300296,1013.8187703255418,Approve
102067,0.17427013516426088,928.313631275515,Approve
102068,0.06772178262472153,1005.2498399598547,Approve
102070,0.04379228204488754,1038.5251804280365,Approve
102090,0.10247726887464523,972.6286320369909,Approve
102092,0.0592824324965477,1015.5006595040662,Approve
102099,0.1586616963148117,936.4330121882929,Approve
102100,0.03081151135265827,1064.8582004387645,Approve
102112,0.09208585768938064,981.1716228059769,Approve
102113,0.02779632657766342,1072.5110269408212,Approve
102122,0.15712702721357347,937.2655979764519,Approve
102123,0.09077482223510742,982.3100812506841,Approve
102125,0.04941361024975777,1029.3882734912327,Approve
102126,0.17828368842601777,926.3196893359745,Approve
102146,0.03403309248387813,1057.444585233621,Approve
102147,0.1084604650735855,968.0528804069711,Approve
102151,0.06735856533050537,1005.665865251448,Approve
102158,0.30344327092170714,876.0371060270178,Approve
102159,0.03232071027159691,1061.2963136391827,Approve
102162,0.035731551423668864,1053.8046238673637,Approve
102165,0.04382716491818428,1038.4651125928226,Approve
102166,0.01667256820946932,1110.2025864309842,Approve
102174,0.014516305364668369,1120.3506940158202,Approve
102193,0.17536377608776094,927.7667580922478,Approve
102198,0.0481618769466877,1031.3340405468043,Approve
102205,0.1819145053625107,924.5459565873535,Approve
102206,0.011737526208162308,1135.8811035170202,Approve
102218,0.019058281928300856,1100.380277174932,Approve
102221,0.023059482499957085,1086.3383388764746,Approve
102230,0.08418788164854049,988.2647632206714,Approve
102238,0.03721091486513615,1050.767505767576,Approve
102248,0.030920630693435668,1064.5950636527818,Approve
102252,0.18937317728996278,920.9867002709277,Approve
102259,0.06515032723546028,1008.2409078829332,Approve
102262,0.1469311848282814,942.9724796320951,Approve
102273,0.07357502952218056,998.8157056691958,Approve
102286,0.14530147165060042,943.9147209078945,Approve
102293,0.012660510279238224,1130.3533433406528,Approve
102294,0.03952152132987976,1046.2485497527452,Approve
102296,0.03376214317977429,1058.0414040199948,Approve
102298,0.11253677457571029,965.0609456759626,Approve
102303,0.023782114312052727,1084.059119630062,Approve
102309,0.08439156413078308,988.074407601436,Approve
102315,0.03808055929839611,1049.0358798644224,Approve
102340,0.023694418370723724,1084.3320860693977,Approve
102342,0.050795144960284234,1027.2942529913666,Approve
102344,0.03579015210270882,1053.6820339729059,Approve
102346,0.09810541719198226,976.1241101713525,Approve
102347,0.018063100054860115,1104.3220496958438,Approve
102374,0.03654350601136684,1052.123032866267,Approve
102380,0.01913580819964409,1100.0817376691673,Approve
102387,0.020805051922798155,1093.925920784399,Approve
102393,0.026020579040050507,1077.4047206510531,Approve
102403,0.018955546244978905,1100.7777334301184,Approve
102413,0.040835118666291234,1043.7912303395633,Approve
102414,0.009958461951464414,1147.8675200094815,Approve
102415,0.03438897654414177,1056.6676077802013,Approve
102416,0.08282917886972427,989.545378051152,Approve
102439,0.07275092676281929,999.6923742078985,Approve
102441,0.0313655998557806,1063.5312637826842,Approve
102443,0.012247643060982227,1132.7750715044385,Approve
102444,0.047365470230579375,1032.597166250812,Approve
102445,0.1333372950553894,951.1159176050651,Approve
102448,0.02922316752374172,1068.794165365357,Approve
102449,0.06861095130443573,1004.2400619456396,Approve
102450,0.2283894956111908,903.9152290379811,Approve
102456,0.012247643060982227,1132.7750715044385,Approve
102458,0.10543819814920426,970.3355814835289,Approve
102459,0.06705300733447075,1006.0174632419232,Approve
102465,0.008487539179623128,1159.5034429617353,Approve
102470,0.17522285878658295,927.8370724486608,Approve
102471,0.05283065512776375,1024.3051639254993,Approve
102475,0.05102236792445183,1026.9550208502135,Approve
102476,0.16034620702266694,935.5266232175767,Approve
102506,0.05384614616632462,1022.8543947822086,Approve
102509,0.029054104536771774,1069.2252552443563,Approve
102519,0.03812536299228668,1048.9476996608453,Approve
102522,0.028221238777041434,1071.3851387467948,Approve
102545,0.02496652863919735,1080.4656346443628,Approve
102549,0.05489862188696861,1021.3777673481932,Approve
102562,0.012142356485128403,1133.4055455211699,Approve
102563,0.024287427216768263,1082.5051367971657,Approve
102568,0.1265176072716713,955.4684270224247,Approve
102582,0.057776714116334914,1017.4718509760796,Approve
102592,0.019390413537621498,1099.109574164327,Approve
102597,0.14095431566238403,946.4717650531343,Approve
102605,0.045830289646983144,1035.0900337810751,Approve
102614,0.02241390123963356,1088.4343090892264,Approve
102617,0.12588548213243483,955.881924112929,Approve
102634,0.06006341353058815,1014.496657435476,Approve
102652,0.04811711944639683,1031.4044993937216,Approve
102655,0.0088385671377182,1156.5545915024184,Approve
102671,0.07140938267111778,1001.1392623584396,Approve
102694,0.22487883567810057,905.3601025447897,Approve
102701,0.05610843300819397,1019.7129851046631,Approve
102703,0.01756388396024704,1106.3803939643672,Approve
102704,0.023506877943873405,1084.919156575031,Approve
102713,0.0046782262157648805,1202.7492832085545,Approve
102720,0.1597844034433365,935.8280533707507,Approve
102731,0.04786778762936592,1031.7981490089119,Approve
102733,0.03299986273050308,1059.7456130483356,Approve
102749,0.020724625140428544,1094.2112394679395,Approve
102755,0.08731532245874404,985.386892732364,Approve
102763,0.022789489850401877,1087.2078470108502,Approve
102770,0.056623440235853195,1019.0145269675794,Approve
102772,0.08729353696107864,985.4066146803107,Approve
102799,0.14869259744882585,941.9637722335904,Approve
102838,0.01521152276545763,1116.925274414295,Approve
102854,0.037666342407464984,1049.8558715268873,Approve
102862,0.15687366127967833,937.4036888074454,Approve
102863,0.029191844910383225,1068.8738513027474,Approve
102867,0.015730990283191203,1114.464968405844,Approve
102868,0.005668111145496368,1188.8321856233401,Approve
102878,0.06969299539923668,1003.0274707959143,Approve
102887,0.03421810083091259,1057.03969622869,Approve
102898,0.4225824236869812,838.6155177513863,Approve
102904,0.08707618862390518,985.6036196350551,Approve
102912,0.05194842964410782,1025.587079485913,Approve
102919,0.03938914537429809,1046.5005092660754,Approve
102927,0.13446725755929947,950.4130784323784,Approve
102932,0.0923908606171608,980.9088590169941,Approve
102933,0.1258355662226677,955.9146516459596,Approve
102935,0.018443893641233444,1102.7891836872973,Approve
102958,0.11978483647108078,959.9669515459791,Approve
102969,0.12314990609884262,957.692139401089,Approve
102971,0.03755434863269329,1050.0790644735994,Approve
102975,0.044198404625058176,1037.8286535024463,Approve
102979,0.06102638468146324,1013.2753842133907,Approve
102982,0.0088385671377182,1156.5545915024184,Approve
102987,0.16218783408403398,934.5444661737663,Approve
102989,0.02768385410308838,1072.8118430728819,Approve
102995,0.09820120930671691,976.0460487136138,Approve
102996,0.013551956415176392,1125.3799057895253,Approve
103000,0.05545125193893909,1020.6130706375432,Approve
103001,0.07969104498624802,992.5778420556666,Approve
103004,0.03333170935511589,1058.9990901289955,Approve
103010,0.014070110209286214,1122.6353809925163,Approve
103025,0.25526171624660493,893.3342218097573,Approve
103029,0.029017658904194832,1069.3185058994918,Approve
103046,0.07762868106365203,994.6307033530968,Approve
103056,0.03742983900010586,1050.3279524280865,Approve
103062,0.07985007017850876,992.4215734082661,Approve
103078,0.020570635423064233,1094.7605640614681,Approve
103083,0.018468154966831206,1102.6925761045366,Approve
103092,0.033509974181652066,1058.6010229337653,Approve
103096,0.05664774477481842,1018.9817126783287,Approve
103097,0.1630287230014801,934.0990021115445,Approve
103102,0.25308876037597655,894.1610732044419,Approve
103112,0.02429065015166998,1082.4953268974682,Approve
103132,0.057363496720790864,1018.0212385324671,Approve
103144,0.1525105804204941,939.8107059460209,Approve
103145,0.15659248679876328,937.5571486772975,Approve
103146,0.011043020151555538,1140.3314582952944,Approve
103147,0.10489328056573868,970.7532765571126,Approve
103158,0.011356083396822213,1138.2920917313968,Approve
103171,0.10423222184181213,971.2625766126353,Approve
103173,0.06818304806947709,1004.7244835496385,Approve
103184,0.030697202682495116,1065.134820511486,Approve
103195,0.2151956468820572,909.4306122165165,Approve
103196,0.038969843089580535,1047.3039885181026,Approve
103206,0.011148954275995493,1139.635050538027,Approve
103230,0.14243955463171004,945.590831428346,Approve
103231,0.18071851432323455,925.1271496063787,Approve
103232,0.0433120884001255,1039.3567410778724,Approve
103239,0.08180498704314232,990.5233994898052,Approve
103240,0.17746665179729462,926.7227158432615,Approve
103243,0.01773034203797579,1105.6877478707606,Approve
103252,0.14230291098356246,945.6715572426863,Approve
103258,0.025079168379306793,1080.1325875007694,Approve
103259,0.14775699377059937,942.4983265551905,Approve
103279,0.013686097227036953,1124.6595978935397,Approve
103280,0.004775264812633395,1201.261294350748,Approve
103286,0.026952326670289038,1074.797843004462,Approve
103287,0.5190153896808625,810.6070755651258,Approve
103290,0.022860367223620413,1086.9786174130377,Approve
103298,0.034251659736037256,1056.9664792117387,Approve
103315,0.009346890915185212,1152.4838847045862,Approve
103319,0.025722254440188407,1078.2586103992355,Approve
103334,0.21625953614711763,908.9770163967341,Approve
103336,0.06392578706145287,1009.7040542141922,Approve
103345,0.04279046356678009,1040.2700825782886,Approve
103368,0.036410102248191835,1052.396833302021,Approve
103371,0.179249107837677,925.8453284786451,Approve
103377,0.030813765525817872,1064.85275547257,Approve
103398,0.01986682303249836,1097.3236397748524,Approve
103404,0.06565890088677406,1007.6407459780157,Approve
103408,0.1439642757177353,944.6944121907165,Approve
103410,0.05763215348124504,1017.6636288383197,Approve
103418,0.01847810111939907,1102.6530069258674,Approve
103420,0.18410996198654175,923.4867564404374,Approve
103432,0.08996772468090057,983.0183182866142,Approve
103433,0.022218812629580496,1089.079305820239,Approve
103436,0.025619884580373765,1078.553845270184,Approve
103440,0.0329916313290596,1059.7642224315262,Approve
103453,0.07261006161570549,999.8431393550275,Approve
103459,0.03336999602615833,1058.9134225720463,Approve
103460,0.040155332162976266,1045.053278437709,Approve
103461,0.01156182149425149,1136.9819111104507,Approve
103462,0.03211061172187328,1061.7824112103413,Approve
103473,0.14440927654504776,944.4342757260733,Approve
103474,0.020112281292676927,1096.4197951643596,Approve
103475,0.19695760011672975,917.475958472432,Approve
103478,0.17954672873020172,925.6994947341641,Approve
103480,0.05589054748415947,1020.0103003202191,Approve
103484,0.021267816051840784,1092.3049218616452,Approve
103494,0.13837273567914962,948.0216143694919,Approve
103513,0.04087388627231121,1043.719864703751,Approve
103515,0.0690579928457737,1003.7369542374477,Approve
103516,0.1812594711780548,924.8639013291765,Approve
103525,0.16109050661325455,935.1285895836818,Approve
103541,0.4059897124767303,843.5486420465918,Approve
103544,0.015718776173889636,1114.5218933262208,Approve
103562,0.2917721599340439,880.0649709667373,Approve
103570,0.2360537052154541,900.8142093636807,Approve
103572,0.16045697927474975,935.4672903607304,Approve
103574,0.02563515566289425,1078.509730625326,Approve
103575,0.04490729570388794,1036.6273557954512,Approve
103591,0.11364967674016953,964.2605770028587,Approve
103594,0.02847171723842621,1070.7291337606027,Approve
103609,0.09675901234149933,977.2285550694302,Approve
103613,0.08513193055987359,987.3859776986227,Approve
103614,0.03651161305606365,1052.1884030010478,Approve
103615,0.0303567286580801,1065.964697113638,Approve
103624,0.027071178331971167,1074.4716383700943,Approve
103625,0.27417693138122556,886.3219407006229,Approve
103628,0.23260980546474458,902.1988256000619,Approve
103629,0.015938119404017924,1113.5061909170224,Approve
103647,0.07024685442447662,1002.4135144544656,Approve
103648,0.06660957150161266,1006.5303680926763,Approve
103651,0.046635774150490764,1033.7723307054118,Approve
103658,0.014070110209286214,1122.6353809925163,Approve
103668,0.04950230196118355,1029.2521853778817,Approve
103669,0.049285322427749634,1029.5855279600182,Approve
103676,0.03503736034035683,1055.2717593966263,Approve
103682,0.08095503598451614,991.3435403576796,Approve
103683,0.033290474116802214,1059.091461524276,Approve
103689,0.023493512347340584,1084.9611701146496,Approve
103725,0.029577051848173143,1067.8995800395423,Approve
103733,0.0922259621322155,981.0508241605366,Approve
103744,0.024310825765132903,1082.4339456263792,Approve
103762,0.08064242750406266,991.647160541018,Approve
103771,0.3609671890735626,857.2975198301493,Approve
103773,0.003905699634924531,1215.8242804742285,Approve
103783,0.10288379341363907,972.3103613643649,Approve
103784,0.035891230776906015,1053.47103556436,Approve
103808,0.006938292644917965,1174.1543479929333,Approve
103812,0.0880557008087635,984.7192744857882,Approve
103813,0.1643456906080246,933.4050362096807,Approve
103814,0.06970462501049042,1003.0145329849599,Approve
103818,0.1760733336210251,927.4133800967147,Approve
103824,0.023632150515913962,1084.526502983933,Approve
103828,0.011455887369811535,1137.6536161014787,Approve
103830,0.1626180201768875,934.3163415737895,Approve
103840,0.034986139833927156,1055.3811179209133,Approve
103842,0.10162253826856613,973.3014712306833,Approve
103847,0.20464087128639222,914.0220105523285,Approve
103848,0.12000547945499421,959.8161177298157,Approve
103851,0.02308405712246895,1086.2596908427736,Approve
103854,0.11576226502656936,962.7598671204003,Approve
103857,0.19599168002605438,917.9173056624504,Approve
103861,0.01004319004714489,1147.2502092352056,Approve
103862,0.054013064876198766,1022.6184017421411,Approve
103865,0.04885904863476753,1030.2444785068012,Approve
103870,0.008789406064897776,1156.9605105771598,Approve
103876,0.022392474859952927,1088.504879682937,Approve
103891,0.3177249014377594,871.2251746301765,Approve
103908,0.09266479015350342,980.6735286234241,Approve
103914,0.14283062964677812,945.3601499332169,Approve
103918,0.10610799491405487,969.8247637823233,Approve
103940,0.021221203729510307,1092.4666272632314,Approve
103963,0.0981643706560135,976.0760606747078,Approve
103966,0.04870181456208229,1030.4889144966537,Approve
103971,0.12353443652391434,957.4356119442818,Approve
103980,0.11711485981941223,961.8114858000575,Approve
